561,8,0,1681818178
875,16,0,1681818178
880,24,2,1681818178
339,13,1,1681818178
35,21,4,1681818179
573,11,5,1681818179
867,7,5,1681818179
719,4,2,1681818179
885,23,5,1681818180
642,2,3,1681818180
873,17,1,1681818180
79,12,4,1681818180
981,14,4,1681818181
31,10,1,1681818181
428,1,2,1681818181
903,8,3,1681818182
228,13,0,1681818182
611,2,2,1681818182
728,22,1,1681818182
137,18,0,1681818183
430,12,1,1681818183
693,5,4,1681818183
801,2,2,1681818183
178,12,0,1681818183
728,21,3,1681818184
774,9,5,1681818184
175,12,1,1681818184
25,4,1,1681818185
430,1,2,1681818185
881,8,0,1681818185
529,13,5,1681818185
831,3,2,1681818186
211,12,5,1681818186
929,25,1,1681818186
365,5,4,1681818186
900,23,5,1681818187
539,8,2,1681818187
291,24,2,1681818187
658,10,1,1681818187
189,13,5,1681818188
773,4,4,1681818188
557,8,0,1681818188
576,4,1,1681818189
460,18,4,1681818189
583,7,4,1681818189
747,7,5,1681818189
968,23,5,1681818190
114,19,2,1681818190
501,22,3,1681818190
1014,14,4,1681818191
1015,1,1,1681818191
774,18,2,1681818191
972,12,0,1681818191
1013,9,4,1681818192
590,18,1,1681818192
5,6,0,1681818192
601,14,4,1681818192
769,12,4,1681818193
959,24,3,1681818193
946,11,1,1681818194
424,17,5,1681818194
696,11,4,1681818194
587,7,5,1681818195
983,9,0,1681818195
655,11,5,1681818195
294,11,2,1681818195
975,3,4,1681818196
91,4,5,1681818196
698,24,1,1681818196
20,15,2,1681818197
973,8,2,1681818197
438,6,0,1681818197
142,2,3,1681818198
499,11,4,1681818198
471,24,2,1681818198
197,6,0,1681818198
772,4,3,1681818198
381,11,4,1681818199
473,3,4,1681818199
860,20,2,1681818199
618,8,2,1681818199
958,15,2,1681818200
676,8,2,1681818200
750,4,1,1681818200
757,20,0,1681818200
91,17,2,1681818201
197,18,3,1681818201
119,8,1,1681818201
349,11,2,1681818201
625,6,1,1681818201
216,8,4,1681818201
884,18,5,1681818202
684,14,4,1681818202
142,22,0,1681818202
86,25,2,1681818202
245,16,5,1681818202
113,20,2,1681818203
832,19,3,1681818203
987,3,2,1681818203
412,1,5,1681818203
67,24,4,1681818203
61,4,4,1681818204
685,5,2,1681818204
618,2,4,1681818204
173,15,4,1681818205
985,7,3,1681818205
231,17,5,1681818205
637,1,4,1681818205
259,22,1,1681818206
957,4,2,1681818206
863,22,2,1681818206
886,18,2,1681818206
976,13,5,1681818207
667,19,5,1681818207
826,9,1,1681818207
910,6,5,1681818207
823,4,2,1681818207
435,19,0,1681818208
303,1,3,1681818208
462,7,1,1681818208
864,7,3,1681818208
283,16,3,1681818209
719,16,3,1681818209
214,17,5,1681818209
36,19,2,1681818210
657,7,4,1681818210
983,2,5,1681818210
262,1,1,1681818210
426,10,2,1681818210
155,14,3,1681818211
645,23,5,1681818211
562,18,0,1681818211
288,24,3,1681818211
436,13,1,1681818212
354,10,4,1681818212
623,8,3,1681818212
743,4,0,1681818212
69,11,5,1681818212
676,11,0,1681818213
659,7,0,1681818213
36,5,4,1681818213
705,13,1,1681818213
146,3,0,1681818214
961,16,2,1681818214
978,20,2,1681818214
252,6,2,1681818214
717,20,1,1681818214
363,12,3,1681818215
522,13,4,1681818215
940,23,2,1681818215
182,24,2,1681818216
364,1,4,1681818216
852,6,2,1681818216
150,12,3,1681818216
1017,19,3,1681818217
433,12,0,1681818217
255,15,0,1681818218
242,9,0,1681818218
213,14,4,1681818218
856,6,0,1681818218
52,24,3,1681818219
506,16,4,1681818219
340,3,3,1681818219
617,18,2,1681818219
907,18,4,1681818219
583,23,5,1681818220
142,17,3,1681818220
172,24,1,1681818220
132,1,0,1681818220
147,13,5,1681818220
579,12,5,1681818221
953,4,0,1681818221
579,18,5,1681818221
44,11,2,1681818222
1015,8,5,1681818222
282,18,5,1681818222
851,5,5,1681818223
971,22,2,1681818223
148,8,5,1681818223
707,22,4,1681818223
528,6,1,1681818224
553,12,2,1681818224
204,15,5,1681818224
683,16,2,1681818224
912,19,0,1681818225
990,8,0,1681818225
161,11,3,1681818225
887,21,0,1681818226
277,3,5,1681818226
654,16,1,1681818226
395,13,3,1681818227
534,8,0,1681818227
827,2,2,1681818227
848,7,1,1681818227
735,16,5,1681818228
71,21,1,1681818228
121,19,0,1681818228
290,13,2,1681818228
141,21,3,1681818229
589,11,0,1681818229
963,10,1,1681818229
513,17,4,1681818229
542,23,2,1681818229
22,20,4,1681818229
376,10,5,1681818230
921,8,2,1681818230
750,6,0,1681818230
859,7,0,1681818230
867,24,2,1681818231
513,18,5,1681818231
675,24,4,1681818231
222,22,3,1681818231
602,20,2,1681818232
356,7,5,1681818232
105,22,5,1681818232
615,20,5,1681818232
307,5,2,1681818233
476,22,2,1681818233
265,6,4,1681818233
672,21,2,1681818233
348,10,2,1681818233
285,21,2,1681818234
885,21,5,1681818234
591,12,0,1681818234
593,17,0,1681818235
186,24,4,1681818235
440,24,4,1681818235
434,20,3,1681818235
878,17,3,1681818236
535,16,4,1681818236
166,21,1,1681818236
211,23,2,1681818236
282,14,1,1681818236
545,9,0,1681818237
233,16,1,1681818237
934,11,4,1681818237
1001,5,0,1681818238
280,6,5,1681818238
291,13,5,1681818238
720,23,3,1681818238
894,3,2,1681818239
153,1,1,1681818239
381,23,3,1681818239
995,1,4,1681818239
969,9,5,1681818240
344,14,0,1681818240
176,11,5,1681818240
673,19,0,1681818241
980,13,3,1681818241
765,19,3,1681818242
253,7,1,1681818242
108,8,0,1681818242
307,6,3,1681818242
496,19,5,1681818243
344,12,2,1681818243
273,20,2,1681818243
722,6,3,1681818243
924,16,0,1681818244
922,14,4,1681818244
486,20,4,1681818244
921,9,2,1681818244
920,15,3,1681818245
838,15,2,1681818245
620,21,0,1681818245
575,24,2,1681818246
943,16,1,1681818246
849,20,2,1681818246
611,18,1,1681818246
955,7,2,1681818246
578,10,4,1681818247
967,24,4,1681818247
497,17,4,1681818247
542,11,5,1681818247
388,12,1,1681818248
959,20,5,1681818248
685,22,1,1681818248
817,22,0,1681818248
130,3,2,1681818249
464,19,3,1681818249
55,10,3,1681818249
939,23,2,1681818249
629,23,0,1681818250
692,22,0,1681818250
784,6,0,1681818250
867,2,0,1681818251
207,6,0,1681818251
349,4,5,1681818251
629,18,3,1681818251
907,17,3,1681818251
799,18,5,1681818252
163,4,2,1681818252
703,21,0,1681818252
685,19,0,1681818252
842,19,0,1681818252
363,4,4,1681818253
524,13,2,1681818253
533,5,1,1681818253
607,6,0,1681818253
600,17,3,1681818253
298,23,0,1681818254
800,20,1,1681818254
677,7,5,1681818254
153,7,0,1681818254
525,20,5,1681818254
833,21,5,1681818255
367,7,2,1681818255
96,9,1,1681818256
970,6,0,1681818256
836,23,5,1681818256
706,16,2,1681818257
583,4,0,1681818257
275,23,1,1681818257
406,9,4,1681818257
365,22,0,1681818258
935,12,5,1681818258
921,22,1,1681818258
507,8,0,1681818258
972,19,1,1681818259
835,17,3,1681818259
49,21,4,1681818259
955,23,0,1681818259
31,16,3,1681818260
1012,19,1,1681818260
261,9,2,1681818260
787,11,2,1681818261
274,3,2,1681818261
94,4,2,1681818261
179,15,5,1681818261
496,22,2,1681818262
477,6,2,1681818262
1020,17,0,1681818262
906,13,5,1681818262
42,16,0,1681818263
658,17,5,1681818263
446,1,1,1681818263
381,9,3,1681818263
566,20,5,1681818263
223,2,0,1681818264
621,1,2,1681818264
980,22,2,1681818264
647,3,0,1681818265
901,8,4,1681818265
151,21,5,1681818266
309,15,4,1681818266
399,12,0,1681818266
617,25,5,1681818267
313,4,4,1681818267
330,1,3,1681818267
645,19,1,1681818267
688,9,4,1681818267
379,2,0,1681818268
85,5,2,1681818268
605,3,2,1681818268
615,2,2,1681818269
459,15,0,1681818269
518,10,4,1681818270
803,9,4,1681818270
429,3,3,1681818270
50,20,0,1681818270
444,12,4,1681818271
575,25,1,1681818271
252,24,5,1681818271
508,1,3,1681818271
593,1,3,1681818272
618,18,1,1681818272
389,11,1,1681818272
178,22,2,1681818272
182,22,2,1681818272
694,8,0,1681818272
406,1,2,1681818273
776,11,0,1681818273
826,5,2,1681818273
654,24,1,1681818273
325,13,5,1681818274
307,8,2,1681818275
731,13,2,1681818275
305,8,4,1681818275
293,10,5,1681818276
762,25,2,1681818276
951,25,2,1681818276
133,13,1,1681818276
779,11,5,1681818276
697,19,3,1681818277
543,10,5,1681818278
774,1,5,1681818278
715,4,1,1681818278
309,5,4,1681818279
838,18,3,1681818279
948,1,2,1681818279
991,8,4,1681818279
362,16,1,1681818280
942,24,3,1681818280
200,7,0,1681818280
350,5,3,1681818281
52,10,2,1681818281
988,15,5,1681818281
305,15,5,1681818281
860,8,2,1681818281
243,10,4,1681818281
298,20,3,1681818282
513,12,1,1681818282
639,17,1,1681818282
665,25,1,1681818282
730,5,4,1681818282
512,18,4,1681818283
982,4,3,1681818283
431,20,0,1681818283
261,14,2,1681818283
990,11,1,1681818284
615,16,0,1681818284
482,19,1,1681818284
77,7,4,1681818284
528,21,5,1681818284
276,9,1,1681818285
626,10,3,1681818285
782,13,4,1681818285
333,25,4,1681818286
439,7,0,1681818286
909,11,4,1681818286
86,22,5,1681818286
396,2,1,1681818286
827,13,3,1681818287
764,10,5,1681818287
220,16,3,1681818287
975,21,5,1681818288
882,8,1,1681818288
332,16,3,1681818288
628,3,3,1681818289
947,24,4,1681818289
342,8,2,1681818289
626,6,4,1681818289
786,22,4,1681818290
682,3,2,1681818290
193,23,1,1681818290
720,21,1,1681818290
197,7,5,1681818290
319,4,5,1681818291
859,13,1,1681818291
994,5,4,1681818291
114,8,0,1681818291
447,22,1,1681818291
571,3,3,1681818292
630,20,1,1681818292
494,2,2,1681818292
463,1,0,1681818292
399,21,5,1681818293
289,3,0,1681818293
507,11,1,1681818293
442,12,3,1681818293
245,6,2,1681818293
622,12,4,1681818294
876,13,1,1681818294
195,13,3,1681818294
240,11,0,1681818295
457,7,4,1681818295
557,11,1,1681818296
830,25,3,1681818296
324,17,3,1681818296
781,1,4,1681818296
735,12,4,1681818297
51,11,0,1681818297
663,10,4,1681818297
191,24,4,1681818297
444,17,2,1681818297
254,9,3,1681818297
814,2,4,1681818298
802,17,2,1681818298
755,23,4,1681818298
909,4,5,1681818299
388,2,4,1681818299
26,3,1,1681818299
444,6,4,1681818299
941,6,1,1681818300
294,7,3,1681818300
140,22,2,1681818300
568,10,3,1681818301
453,18,0,1681818301
47,6,5,1681818302
790,6,0,1681818302
518,20,1,1681818302
1006,4,1,1681818302
556,8,3,1681818302
778,7,3,1681818303
654,23,1,1681818303
742,14,5,1681818303
413,2,5,1681818304
978,6,0,1681818304
499,2,2,1681818304
619,10,1,1681818304
732,6,3,1681818305
111,20,4,1681818305
538,25,4,1681818305
544,11,3,1681818305
415,21,2,1681818306
796,21,1,1681818306
874,5,5,1681818306
856,11,5,1681818306
563,13,1,1681818307
209,25,3,1681818307
515,10,2,1681818307
959,4,3,1681818307
560,3,3,1681818308
201,20,4,1681818308
710,4,3,1681818308
764,17,3,1681818308
621,5,0,1681818309
188,25,4,1681818309
354,14,2,1681818309
398,7,1,1681818310
175,11,5,1681818310
420,9,4,1681818310
648,18,1,1681818310
21,10,4,1681818311
790,2,3,1681818311
938,2,4,1681818311
754,13,2,1681818311
11,7,0,1681818311
49,20,3,1681818312
823,6,2,1681818312
735,7,4,1681818312
6,14,1,1681818313
849,3,3,1681818313
577,25,4,1681818313
755,6,0,1681818313
280,1,1,1681818313
394,12,3,1681818314
353,13,4,1681818314
728,9,0,1681818314
246,23,3,1681818314
111,8,2,1681818315
23,7,5,1681818315
959,8,5,1681818315
451,10,2,1681818315
707,10,4,1681818315
568,16,4,1681818316
463,15,2,1681818316
307,9,0,1681818317
715,11,0,1681818317
610,18,3,1681818318
225,10,2,1681818318
134,1,1,1681818318
449,22,4,1681818318
550,15,1,1681818319
131,16,3,1681818319
509,22,2,1681818319
43,18,3,1681818320
326,8,2,1681818320
594,3,3,1681818320
366,24,5,1681818320
720,5,5,1681818321
675,6,3,1681818321
939,25,4,1681818321
568,25,2,1681818321
176,25,0,1681818322
1004,23,0,1681818322
396,23,0,1681818322
842,22,0,1681818323
47,18,0,1681818323
241,13,3,1681818323
808,20,1,1681818323
602,23,0,1681818323
315,18,3,1681818324
833,13,5,1681818324
706,14,2,1681818324
163,3,2,1681818324
243,15,4,1681818325
169,24,0,1681818325
814,8,1,1681818325
180,20,0,1681818325
847,15,5,1681818326
741,12,5,1681818326
280,4,1,1681818326
967,22,3,1681818327
973,15,2,1681818327
704,5,0,1681818327
218,1,5,1681818327
327,2,3,1681818327
297,25,5,1681818328
184,14,1,1681818328
467,15,5,1681818328
695,20,1,1681818328
737,15,1,1681818329
618,17,4,1681818329
167,4,2,1681818329
752,19,3,1681818329
426,7,0,1681818330
62,21,4,1681818330
5,20,2,1681818330
67,17,2,1681818331
680,18,0,1681818331
95,8,5,1681818331
125,22,0,1681818331
70,7,3,1681818332
294,14,1,1681818332
195,8,5,1681818332
84,12,4,1681818332
565,5,5,1681818333
874,16,1,1681818333
973,7,0,1681818333
398,19,4,1681818333
458,13,4,1681818334
1006,14,2,1681818334
981,11,5,1681818334
693,21,2,1681818334
702,11,3,1681818335
218,2,4,1681818335
821,24,2,1681818335
848,16,1,1681818336
462,4,1,1681818336
723,4,2,1681818336
689,17,1,1681818337
939,18,1,1681818337
902,18,1,1681818338
293,4,1,1681818338
279,8,3,1681818338
736,16,4,1681818338
200,13,2,1681818339
866,7,2,1681818339
595,18,1,1681818339
988,16,5,1681818339
827,24,5,1681818340
301,1,1,1681818340
775,23,2,1681818340
226,11,4,1681818340
368,16,3,1681818340
21,17,0,1681818341
883,8,4,1681818341
224,12,1,1681818341
440,14,4,1681818341
393,18,2,1681818342
854,11,1,1681818342
522,1,1,1681818342
71,7,5,1681818342
258,14,5,1681818343
573,5,2,1681818343
89,1,0,1681818343
886,14,5,1681818343
338,3,5,1681818343
607,5,0,1681818343
547,12,1,1681818344
106,12,3,1681818344
456,9,4,1681818344
808,16,2,1681818344
352,18,5,1681818345
74,9,3,1681818345
913,12,3,1681818345
661,3,0,1681818346
100,2,1,1681818346
657,19,5,1681818346
858,22,3,1681818346
201,18,2,1681818346
504,16,2,1681818346
219,16,2,1681818347
397,5,2,1681818347
601,24,3,1681818347
440,4,2,1681818347
384,11,0,1681818347
469,23,5,1681818348
793,14,0,1681818348
203,17,0,1681818348
883,5,5,1681818348
944,16,4,1681818348
375,14,5,1681818349
483,12,2,1681818349
107,7,2,1681818349
690,24,5,1681818349
498,3,2,1681818349
74,7,4,1681818350
744,2,1,1681818350
98,8,5,1681818350
161,22,0,1681818350
407,6,3,1681818350
62,23,0,1681818351
196,4,2,1681818351
484,2,3,1681818351
390,9,0,1681818352
840,23,0,1681818352
362,6,4,1681818352
380,25,5,1681818353
938,10,2,1681818353
792,13,1,1681818353
711,24,4,1681818354
625,18,1,1681818354
976,23,2,1681818354
359,5,2,1681818355
682,2,0,1681818355
916,21,5,1681818355
828,7,3,1681818355
308,6,0,1681818355
270,9,1,1681818356
465,8,2,1681818356
639,13,5,1681818356
880,8,0,1681818356
765,10,1,1681818357
35,19,3,1681818357
637,5,2,1681818357
349,21,4,1681818357
518,22,4,1681818358
171,4,2,1681818358
301,10,4,1681818358
979,13,4,1681818358
587,6,1,1681818359
965,13,3,1681818359
577,2,1,1681818359
913,13,4,1681818359
658,22,3,1681818359
648,1,4,1681818360
105,7,5,1681818360
101,14,5,1681818360
942,3,1,1681818361
159,13,2,1681818362
815,16,3,1681818362
540,20,3,1681818362
602,13,5,1681818362
824,19,5,1681818362
471,17,3,1681818363
999,4,4,1681818363
844,12,3,1681818363
682,17,0,1681818363
205,25,0,1681818363
312,3,5,1681818364
781,20,5,1681818364
271,12,5,1681818364
536,15,2,1681818364
684,16,5,1681818365
65,3,5,1681818365
333,3,1,1681818365
874,25,1,1681818366
591,10,5,1681818366
283,4,0,1681818366
144,16,0,1681818367
1007,22,2,1681818367
262,5,2,1681818367
346,7,4,1681818367
127,24,5,1681818368
632,6,2,1681818368
885,14,5,1681818368
140,5,0,1681818368
135,2,4,1681818369
444,9,0,1681818369
334,5,2,1681818369
892,13,5,1681818369
468,24,3,1681818370
73,15,3,1681818370
170,22,4,1681818370
332,5,3,1681818370
601,21,4,1681818371
735,4,5,1681818371
320,9,1,1681818371
657,4,2,1681818371
820,20,5,1681818372
623,18,3,1681818372
547,8,4,1681818372
258,2,3,1681818373
205,19,3,1681818373
31,22,2,1681818373
36,2,2,1681818374
776,24,3,1681818375
116,22,1,1681818375
383,15,3,1681818375
741,2,2,1681818375
257,16,4,1681818375
242,6,5,1681818376
543,1,1,1681818376
417,8,5,1681818376
582,17,4,1681818377
118,12,3,1681818377
105,1,3,1681818377
940,24,0,1681818378
596,9,5,1681818378
628,22,5,1681818378
5,14,3,1681818378
686,14,5,1681818378
453,22,5,1681818379
807,9,3,1681818379
1010,5,0,1681818380
326,23,0,1681818380
609,7,0,1681818381
1023,5,1,1681818381
722,10,0,1681818381
463,19,3,1681818381
554,19,0,1681818381
396,20,5,1681818382
228,8,0,1681818382
51,1,5,1681818382
402,7,5,1681818383
747,23,3,1681818383
790,9,2,1681818383
220,1,2,1681818384
147,21,0,1681818384
523,21,4,1681818384
217,21,5,1681818385
363,18,1,1681818385
189,17,3,1681818385
193,5,1,1681818385
873,4,1,1681818385
306,23,3,1681818386
976,25,5,1681818386
972,25,0,1681818386
844,1,5,1681818386
334,13,5,1681818387
963,17,5,1681818387
359,2,2,1681818387
303,22,2,1681818387
754,1,5,1681818387
638,7,0,1681818387
166,4,2,1681818388
354,3,0,1681818388
586,3,2,1681818388
374,12,1,1681818388
492,16,5,1681818388
632,23,1,1681818389
3,18,3,1681818389
191,18,4,1681818389
1016,10,1,1681818389
62,22,4,1681818389
478,6,3,1681818390
866,5,1,1681818390
257,19,3,1681818391
555,7,1,1681818391
548,6,4,1681818391
88,19,4,1681818391
424,9,5,1681818391
995,19,3,1681818392
654,8,1,1681818392
2,13,5,1681818393
496,20,3,1681818393
992,12,4,1681818393
277,15,3,1681818394
721,14,1,1681818394
657,21,2,1681818394
402,21,0,1681818395
946,7,2,1681818395
210,22,2,1681818396
211,5,4,1681818396
156,1,5,1681818396
324,1,5,1681818396
223,21,2,1681818396
995,22,5,1681818397
330,22,0,1681818397
477,18,5,1681818397
144,14,2,1681818397
276,17,4,1681818398
983,3,5,1681818398
587,1,0,1681818398
239,4,4,1681818398
318,23,0,1681818399
208,9,1,1681818399
609,19,0,1681818399
144,9,1,1681818399
430,22,5,1681818400
427,8,4,1681818400
532,9,1,1681818400
129,14,3,1681818400
462,3,4,1681818401
683,25,2,1681818401
758,15,3,1681818401
769,19,2,1681818401
193,14,2,1681818402
283,23,2,1681818402
318,10,2,1681818402
654,11,0,1681818402
791,10,0,1681818402
